3458.14	5304.1	3458.14	5304.1	0.0196799	-0.0451686	
3456.22	5304.87	3456.22	5304.87	0.0198116	-0.0454586	
3454.31	5305.64	3454.31	5305.64	0.0199438	-0.0457496	
3452.4	5306.4	3452.4	5306.4	0.0200765	-0.0460415	
3450.48	5307.17	3450.48	5307.17	0.0202097	-0.0463343	
3448.57	5307.93	3448.57	5307.93	0.0203433	-0.046628	
3446.65	5308.69	3446.65	5308.69	0.0204774	-0.0469227	
3444.73	5309.45	3444.73	5309.45	0.0206119	-0.0472182	
3442.81	5310.21	3442.81	5310.21	0.020747	-0.0475147	
3440.89	5310.96	3440.89	5310.96	0.0208825	-0.0478121	
3438.97	5311.72	3438.97	5311.72	0.0210184	-0.0481104	
3437.05	5312.47	3437.05	5312.47	0.0211549	-0.0484096	
3435.13	5313.22	3435.13	5313.22	0.0212918	-0.0487098	
3433.2	5313.97	3433.2	5313.97	0.0214292	-0.0490108	
3431.28	5314.72	3431.28	5314.72	0.021567	-0.0493128	
3429.35	5315.47	3429.35	5315.47	0.0217054	-0.0496157	
3427.43	5316.22	3427.43	5316.22	0.0218442	-0.0499195	
3425.5	5316.96	3425.5	5316.96	0.0219835	-0.0502242	
3423.57	5317.7	3423.57	5317.7	0.0221232	-0.0505298	
3421.64	5318.45	3421.64	5318.45	0.0222635	-0.0508364	
3419.71	5319.19	3419.71	5319.19	0.0224042	-0.0511438	
3417.78	5319.92	3417.78	5319.92	0.0225453	-0.0514522	
3415.85	5320.66	3415.85	5320.66	0.022687	-0.0517615	
3413.91	5321.4	3413.91	5321.4	0.0228291	-0.0520717	
3411.98	5322.13	3411.98	5322.13	0.0229717	-0.0523828	
3410.04	5322.86	3410.04	5322.86	0.0231148	-0.0526949	
3408.11	5323.6	3408.11	5323.6	0.0232584	-0.0530078	
3406.17	5324.33	3406.17	5324.33	0.0234024	-0.0533217	
3404.23	5325.05	3404.23	5325.05	0.0235469	-0.0536365	
3402.3	5325.78	3402.3	5325.78	0.0236919	-0.0539522	
3400.36	5326.51	3400.36	5326.51	0.0238374	-0.0542688	
3398.41	5327.23	3398.41	5327.23	0.0239834	-0.0545863	
3396.47	5327.95	3396.47	5327.95	0.0241298	-0.0549047	
3394.53	5328.67	3394.53	5328.67	0.0242767	-0.0552241	
3392.59	5329.39	3392.59	5329.39	0.0244241	-0.0555444	
3390.64	5330.11	3390.64	5330.11	0.0245719	-0.0558655	
3388.7	5330.83	3388.7	5330.83	0.0247203	-0.0561876	
3386.75	5331.54	3386.75	5331.54	0.0248691	-0.0565106	
3384.8	5332.25	3384.8	5332.25	0.0250184	-0.0568346	
3382.86	5332.97	3382.86	5332.97	0.0251682	-0.0571594	
3380.91	5333.68	3380.91	5333.68	0.0253185	-0.0574852	
3378.96	5334.39	3378.96	5334.39	0.0254692	-0.0578118	
3377	5335.09	3377	5335.09	0.0256204	-0.0581394	
3375.05	5335.8	3375.05	5335.8	0.0257721	-0.0584679	
3373.1	5336.5	3373.1	5336.5	0.0259243	-0.0587973	
3371.15	5337.21	3371.15	5337.21	0.026077	-0.0591276	
3369.19	5337.91	3369.19	5337.91	0.0262302	-0.0594588	
3367.24	5338.61	3367.24	5338.61	0.0263838	-0.059791	
3365.28	5339.31	3365.28	5339.31	0.0265379	-0.060124	
3363.32	5340	3363.32	5340	0.0266926	-0.060458	
3361.36	5340.7	3361.36	5340.7	0.0268476	-0.0607928	
3359.4	5341.4	3359.4	5341.4	0.0270032	-0.0611286	
3357.44	5342.09	3357.44	5342.09	0.0271593	-0.0614653	
3355.48	5342.78	3355.48	5342.78	0.0273158	-0.0618029	
3353.52	5343.47	3353.52	5343.47	0.0274729	-0.0621415	
3351.56	5344.16	3351.56	5344.16	0.0276304	-0.0624809	
3349.59	5344.84	3349.59	5344.84	0.0277884	-0.0628212	
3347.63	5345.53	3347.63	5345.53	0.0279469	-0.0631625	
3345.66	5346.21	3345.66	5346.21	0.0281059	-0.0635047	
3343.69	5346.89	3343.69	5346.89	0.0282653	-0.0638477	
3341.73	5347.58	3341.73	5347.58	0.0284253	-0.0641917	
3339.76	5348.25	3339.76	5348.25	0.0285857	-0.0645366	
3337.79	5348.93	3337.79	5348.93	0.0287466	-0.0648824	
3335.82	5349.61	3335.82	5349.61	0.028908	-0.0652292	
3333.84	5350.28	3333.84	5350.28	0.02907	-0.0655768	
3331.87	5350.96	3331.87	5350.96	0.0292323	-0.0659254	
3329.9	5351.63	3329.9	5351.63	0.0293952	-0.0662748	
3327.92	5352.3	3327.92	5352.3	0.0295586	-0.0666252	
3325.95	5352.97	3325.95	5352.97	0.0297224	-0.0669765	
3323.97	5353.64	3323.97	5353.64	0.0298868	-0.0673287	
3322	5354.3	3322	5354.3	0.0300516	-0.0676818	
3320.02	5354.97	3320.02	5354.97	0.030217	-0.0680358	
3318.04	5355.63	3318.04	5355.63	0.0303828	-0.0683907	
3316.06	5356.29	3316.06	5356.29	0.0305491	-0.0687465	
3314.08	5356.95	3314.08	5356.95	0.0307159	-0.0691033	
3312.1	5357.61	3312.1	5357.61	0.0308832	-0.0694609	
3310.11	5358.26	3310.11	5358.26	0.031051	-0.0698195	
3308.13	5358.92	3308.13	5358.92	0.0312193	-0.0701789	
3306.14	5359.57	3306.14	5359.57	0.031388	-0.0705393	
3304.16	5360.23	3304.16	5360.23	0.0315573	-0.0709006	
3302.17	5360.88	3302.17	5360.88	0.0317271	-0.0712628	
3300.18	5361.53	3300.18	5361.53	0.0318973	-0.0716259	
3298.2	5362.17	3298.2	5362.17	0.0320681	-0.0719899	
3296.21	5362.82	3296.21	5362.82	0.0322393	-0.0723549	
3294.22	5363.47	3294.22	5363.47	0.032411	-0.0727207	
3292.23	5364.11	3292.23	5364.11	0.0325833	-0.0730874	
3290.23	5364.75	3290.23	5364.75	0.032756	-0.0734551	
3288.24	5365.39	3288.24	5365.39	0.0329292	-0.0738237	
3286.25	5366.03	3286.25	5366.03	0.0331029	-0.0741931	
3284.25	5366.67	3284.25	5366.67	0.0332772	-0.0745635	
3282.26	5367.3	3282.26	5367.3	0.0334519	-0.0749348	
3280.26	5367.94	3280.26	5367.94	0.0336271	-0.075307	
3278.26	5368.57	3278.26	5368.57	0.0338028	-0.0756801	
3276.26	5369.2	3276.26	5369.2	0.033979	-0.0760541	
3274.26	5369.83	3274.26	5369.83	0.0341557	-0.076429	
3272.26	5370.46	3272.26	5370.46	0.0343329	-0.0768048	
3270.26	5371.08	3270.26	5371.08	0.0345106	-0.0771816	
3268.26	5371.71	3268.26	5371.71	0.0346888	-0.0775592	
3266.26	5372.33	3266.26	5372.33	0.0348675	-0.0779378	
3264.25	5372.96	3264.25	5372.96	0.0350467	-0.0783172	
3262.25	5373.58	3262.25	5373.58	0.0352264	-0.0786976	
3260.24	5374.2	3260.24	5374.2	0.0354066	-0.0790789	
3258.24	5374.81	3258.24	5374.81	0.0355873	-0.0794611	
3256.23	5375.43	3256.23	5375.43	0.0357684	-0.0798441	
